review_id,customer_id,product_id,order_id,rating,review_title,review_text,review_date,is_verified_purchase,helpful_votes
246,456,1136,60,4,Review Title 246,This is a 4-star review for Sneakers Sneakers 681. Great product!,2024-12-03,True,19
247,914,43,2324,5,Review Title 247,This is a 5-star review for Tablet Tablet 505. Great product!,2025-08-05,True,18
248,1123,633,179,4,Review Title 248,This is a 4-star review for Smart Watch Smart Watch 625. Great product!,2025-10-02,True,44
249,1499,793,2333,3,Review Title 249,This is a 3-star review for Sneakers Sneakers 750. Could be better.,2025-03-14,True,41
250,1428,319,1904,4,Review Title 250,This is a 4-star review for Board Game Pro 816. Great product!,2023-11-07,True,32
251,204,980,1527,5,Review Title 251,This is a 5-star review for Jacket Jacket 839. Great product!,2023-11-20,True,10
252,462,205,2264,5,Review Title 252,This is a 5-star review for Cat Toy Cat Toy 398. Great product!,2024-10-03,True,36
253,1348,399,1615,3,Review Title 253,This is a 3-star review for Bed Frame Standard 408. Could be better.,2024-12-16,True,42
254,1353,1077,1002,5,Review Title 254,This is a 5-star review for Notebook Notebook 502. Great product!,2024-07-15,True,45
255,137,378,561,4,Review Title 255,This is a 4-star review for Shampoo Shampoo 374. Great product!,2024-02-29,True,5
256,996,882,1555,4,Review Title 256,This is a 4-star review for Shampoo Deluxe 222. Great product!,2024-06-17,True,17
257,21,332,2250,5,Review Title 257,This is a 5-star review for Cat Toy Premium 376. Great product!,2024-11-17,True,6
258,1498,883,1281,5,Review Title 258,This is a 5-star review for Blender Blender 276. Great product!,2025-02-27,True,20
259,419,292,1105,4,Review Title 259,This is a 4-star review for Bed Frame Basic 597. Great product!,2025-07-06,True,36
260,908,221,1769,4,Review Title 260,This is a 4-star review for Yoga Mat Yoga Mat 257. Great product!,2024-08-28,True,7
261,416,165,1740,5,Review Title 261,This is a 5-star review for Yoga Mat Premium 645. Great product!,2024-01-21,True,25
262,462,669,2264,1,Review Title 262,This is a 1-star review for Board Game Pro 250. Not satisfied.,2024-10-18,True,39
263,1163,407,584,4,Review Title 263,This is a 4-star review for Cat Toy Ultra 665. Great product!,2025-01-13,True,10
264,30,1171,339,2,Review Title 264,This is a 2-star review for Sofa Sofa 272. Not satisfied.,2025-07-04,True,1
265,852,993,88,3,Review Title 265,This is a 3-star review for Yoga Mat Pro 233. Could be better.,2025-01-09,True,18
266,129,559,1306,5,Review Title 266,This is a 5-star review for T-Shirt T-Shirt 408. Great product!,2023-11-15,True,47
267,1123,392,291,4,Review Title 267,This is a 4-star review for Cat Toy Cat Toy 380. Great product!,2024-01-21,True,44
268,635,35,960,5,Review Title 268,This is a 5-star review for Board Game Board Game 530. Great product!,2023-12-03,True,44
269,1385,816,1693,3,Review Title 269,This is a 3-star review for Coffee Maker Standard 778. Could be better.,2024-11-14,True,49
270,1434,937,136,3,Review Title 270,This is a 3-star review for Headphones Headphones 392. Could be better.,2024-05-06,True,0
271,1296,736,851,2,Review Title 271,This is a 2-star review for Laptop Laptop 701. Not satisfied.,2024-12-22,True,14
272,894,893,888,5,Review Title 272,This is a 5-star review for Jacket Basic 553. Great product!,2023-11-27,True,26
273,1202,90,1094,4,Review Title 273,This is a 4-star review for Shampoo Shampoo 675. Great product!,2025-05-23,True,38
274,989,1005,1422,5,Review Title 274,This is a 5-star review for Jeans Jeans 774. Great product!,2025-09-11,True,49
275,558,818,1202,5,Review Title 275,This is a 5-star review for Bed Frame Bed Frame 913. Great product!,2023-11-05,True,29
276,389,1077,698,4,Review Title 276,This is a 4-star review for Notebook Notebook 502. Great product!,2024-03-25,True,16
277,1019,878,334,5,Review Title 277,This is a 5-star review for Board Game Board Game 176. Great product!,2024-10-15,True,10
278,208,984,2288,4,Review Title 278,This is a 4-star review for Jeans Jeans 122. Great product!,2024-09-25,True,48
279,1140,312,1415,5,Review Title 279,This is a 5-star review for Dumbbells Dumbbells 128. Great product!,2025-01-12,True,8
280,733,119,2337,5,Review Title 280,This is a 5-star review for Laptop Laptop 555. Great product!,2024-07-01,True,23
281,247,819,1089,4,Review Title 281,This is a 4-star review for T-Shirt T-Shirt 959. Great product!,2024-11-04,True,23
282,1158,415,1614,3,Review Title 282,This is a 3-star review for Toothbrush Toothbrush 150. Could be better.,2025-03-12,True,6
283,401,141,1194,4,Review Title 283,This is a 4-star review for Yoga Mat Yoga Mat 656. Great product!,2024-08-24,True,41
284,1388,85,307,2,Review Title 284,This is a 2-star review for Coffee Maker Coffee Maker 271. Not satisfied.,2024-05-22,True,19
285,503,868,654,5,Review Title 285,This is a 5-star review for Notebook Notebook 449. Great product!,2025-09-21,True,39
286,1449,454,2206,3,Review Title 286,This is a 3-star review for Desk Chair Deluxe 509. Could be better.,2024-10-20,True,39
287,1068,1090,9,5,Review Title 287,This is a 5-star review for Baby Diaper Baby Diaper 905. Great product!,2024-10-21,True,12
288,5,793,290,4,Review Title 288,This is a 4-star review for Sneakers Sneakers 750. Great product!,2025-09-17,True,10
289,4,204,545,4,Review Title 289,This is a 4-star review for Tablet Tablet 125. Great product!,2025-01-16,True,23
290,950,470,1341,5,Review Title 290,This is a 5-star review for Baby Diaper Baby Diaper 427. Great product!,2024-12-21,True,35
291,1414,319,1227,4,Review Title 291,This is a 4-star review for Board Game Pro 816. Great product!,2024-03-23,True,50
292,1027,81,1956,5,Review Title 292,This is a 5-star review for Blender Blender 542. Great product!,2024-07-04,True,37
293,115,1113,1802,4,Review Title 293,This is a 4-star review for Desk Chair Plus 160. Great product!,2024-05-03,True,27
294,301,936,379,4,Review Title 294,This is a 4-star review for Dog Food Dog Food 283. Great product!,2023-12-29,True,47
295,1436,218,466,5,Review Title 295,This is a 5-star review for Desk Chair Max 245. Great product!,2025-03-30,True,21
296,1221,390,582,1,Review Title 296,This is a 1-star review for Blender Blender 663. Not satisfied.,2025-03-14,True,9
297,366,864,358,5,Review Title 297,This is a 5-star review for Dog Food Plus 644. Great product!,2025-09-06,True,1
298,558,1009,1944,5,Review Title 298,This is a 5-star review for Laptop Laptop 861. Great product!,2024-08-19,True,29
299,1196,43,341,4,Review Title 299,This is a 4-star review for Tablet Tablet 505. Great product!,2023-10-07,True,24
300,367,576,33,4,Review Title 300,This is a 4-star review for Tablet Tablet 415. Great product!,2024-01-03,True,34
301,333,1108,1960,3,Review Title 301,This is a 3-star review for Cat Toy Cat Toy 115. Could be better.,2024-12-18,True,25
302,381,103,1318,2,Review Title 302,This is a 2-star review for Tablet Tablet 897. Not satisfied.,2024-05-24,True,32
303,52,596,252,5,Review Title 303,This is a 5-star review for Toothbrush Deluxe 774. Great product!,2025-05-05,True,20
304,969,1046,585,1,Review Title 304,This is a 1-star review for Desk Chair Desk Chair 127. Not satisfied.,2024-11-24,True,2
305,1378,547,1502,2,Review Title 305,This is a 2-star review for Coffee Maker Coffee Maker 893. Not satisfied.,2024-04-27,True,36
306,495,738,2385,4,Review Title 306,This is a 4-star review for Yoga Mat Pro 437. Great product!,2025-03-06,True,14
307,340,483,1156,3,Review Title 307,This is a 3-star review for Dog Food Dog Food 557. Could be better.,2024-07-11,True,0
308,107,687,1070,3,Review Title 308,This is a 3-star review for Dog Food Dog Food 562. Could be better.,2025-09-29,True,14
309,101,457,811,5,Review Title 309,This is a 5-star review for Jeans Jeans 677. Great product!,2025-08-31,True,1
310,456,1124,2102,5,Review Title 310,This is a 5-star review for Dog Food Max 243. Great product!,2025-03-01,True,12
311,529,353,1419,5,Review Title 311,This is a 5-star review for Toothbrush Toothbrush 339. Great product!,2024-01-02,True,50
312,265,783,1814,3,Review Title 312,This is a 3-star review for Cat Toy Cat Toy 262. Could be better.,2024-06-10,True,24
313,237,281,661,3,Review Title 313,This is a 3-star review for Yoga Mat Yoga Mat 180. Could be better.,2025-04-26,True,34
314,581,856,1635,4,Review Title 314,This is a 4-star review for Sofa Standard 888. Great product!,2024-11-04,True,19
315,205,331,722,4,Review Title 315,This is a 4-star review for Sofa Sofa 114. Great product!,2025-09-03,True,26
316,1177,554,110,4,Review Title 316,This is a 4-star review for Coffee Maker Coffee Maker 973. Great product!,2025-02-02,True,12
317,706,855,206,5,Review Title 317,This is a 5-star review for Headphones Basic 932. Great product!,2024-04-07,True,7
318,1105,321,491,4,Review Title 318,This is a 4-star review for Dog Food Premium 169. Great product!,2024-09-21,True,15
319,512,788,1770,4,Review Title 319,This is a 4-star review for Jacket Jacket 930. Great product!,2024-08-06,True,5
320,439,1084,13,3,Review Title 320,This is a 3-star review for Toothbrush Toothbrush 172. Could be better.,2024-02-23,True,5
321,810,634,1636,1,Review Title 321,This is a 1-star review for Desk Chair Desk Chair 697. Not satisfied.,2024-12-11,True,12
322,772,962,593,5,Review Title 322,This is a 5-star review for Bed Frame Premium 980. Great product!,2024-01-18,True,42
323,852,992,1794,4,Review Title 323,This is a 4-star review for Board Game Ultra 740. Great product!,2025-01-07,True,20
324,875,877,1430,4,Review Title 324,This is a 4-star review for Desk Chair Desk Chair 803. Great product!,2024-05-02,True,17
325,308,436,1339,3,Review Title 325,This is a 3-star review for Blender Blender 477. Could be better.,2025-10-05,True,50
326,1031,603,1859,5,Review Title 326,This is a 5-star review for Dumbbells Dumbbells 664. Great product!,2024-08-29,True,44
327,1060,1140,925,3,Review Title 327,This is a 3-star review for Blender Plus 114. Could be better.,2025-01-24,True,46
328,781,628,115,5,Review Title 328,This is a 5-star review for Desk Chair Desk Chair 200. Great product!,2024-06-21,True,24
329,759,415,657,5,Review Title 329,This is a 5-star review for Toothbrush Toothbrush 150. Great product!,2024-09-13,True,19
330,429,505,440,5,Review Title 330,This is a 5-star review for Toothbrush Toothbrush 475. Great product!,2023-12-29,True,45
331,1385,193,1067,1,Review Title 331,This is a 1-star review for Desk Chair Deluxe 924. Not satisfied.,2024-01-10,True,28
332,1378,386,216,5,Review Title 332,This is a 5-star review for Jeans Pro 582. Great product!,2024-10-09,True,40
333,652,841,114,5,Review Title 333,This is a 5-star review for Jacket Jacket 569. Great product!,2024-06-23,True,13
334,142,27,1220,5,Review Title 334,This is a 5-star review for Cat Toy Basic 514. Great product!,2025-05-05,True,14
335,684,528,1402,4,Review Title 335,This is a 4-star review for Desk Chair Desk Chair 588. Great product!,2023-10-07,True,50
336,209,385,1308,2,Review Title 336,This is a 2-star review for Tablet Plus 789. Not satisfied.,2025-06-07,True,21
337,245,715,514,5,Review Title 337,This is a 5-star review for Smart Watch Smart Watch 400. Great product!,2025-03-20,True,35
338,369,806,2018,2,Review Title 338,This is a 2-star review for Headphones Headphones 470. Not satisfied.,2024-10-02,True,16
339,1033,486,2126,5,Review Title 339,This is a 5-star review for Sofa Ultra 931. Great product!,2023-10-15,True,19
340,740,858,1428,5,Review Title 340,This is a 5-star review for Baby Diaper Baby Diaper 131. Great product!,2024-08-24,True,16
341,560,1112,138,5,Review Title 341,This is a 5-star review for Sneakers Sneakers 552. Great product!,2024-08-17,True,25
342,1331,1113,975,4,Review Title 342,This is a 4-star review for Desk Chair Plus 160. Great product!,2024-08-29,True,35
343,288,829,1252,3,Review Title 343,This is a 3-star review for Blender Blender 872. Could be better.,2024-08-05,True,33
344,292,940,717,1,Review Title 344,This is a 1-star review for Dumbbells Dumbbells 863. Not satisfied.,2025-09-30,True,4
345,759,774,342,5,Review Title 345,This is a 5-star review for Smartphone Standard 866. Great product!,2024-11-10,True,47
346,355,1197,1158,5,Review Title 346,This is a 5-star review for Blender Blender 508. Great product!,2025-09-12,True,31
347,1117,826,166,1,Review Title 347,This is a 1-star review for Smartphone Smartphone 426. Not satisfied.,2024-09-20,True,41
348,1322,81,814,5,Review Title 348,This is a 5-star review for Blender Blender 542. Great product!,2024-07-13,True,40
349,975,253,352,5,Review Title 349,This is a 5-star review for Sneakers Sneakers 901. Great product!,2024-03-06,True,14
350,295,918,1178,4,Review Title 350,This is a 4-star review for Sneakers Pro 314. Great product!,2024-09-06,True,21
351,967,628,446,2,Review Title 351,This is a 2-star review for Desk Chair Desk Chair 200. Not satisfied.,2023-11-13,True,15
352,781,766,368,4,Review Title 352,This is a 4-star review for Headphones Basic 894. Great product!,2023-11-18,True,45
353,765,91,781,5,Review Title 353,This is a 5-star review for Desk Chair Desk Chair 921. Great product!,2024-04-23,True,28
354,23,242,1362,4,Review Title 354,This is a 4-star review for Smartphone Smartphone 812. Great product!,2024-05-03,True,48
355,1217,291,1945,4,Review Title 355,This is a 4-star review for Sofa Sofa 235. Great product!,2025-06-19,True,43
356,97,178,1836,5,Review Title 356,This is a 5-star review for Paint Set Paint Set 259. Great product!,2024-10-13,True,10
357,277,172,1507,4,Review Title 357,This is a 4-star review for Jacket Deluxe 775. Great product!,2025-01-18,True,39
358,983,611,1476,1,Review Title 358,This is a 1-star review for Shampoo Shampoo 141. Not satisfied.,2025-03-11,True,0
359,598,249,2090,5,Review Title 359,This is a 5-star review for Paint Set Paint Set 680. Great product!,2024-11-04,True,45
360,760,315,383,5,Review Title 360,This is a 5-star review for Desk Chair Desk Chair 912. Great product!,2023-10-31,True,30
361,25,640,2049,5,Review Title 361,This is a 5-star review for Dumbbells Dumbbells 594. Great product!,2024-11-29,True,18
362,205,28,722,4,Review Title 362,This is a 4-star review for Sneakers Sneakers 217. Great product!,2025-09-09,True,40
363,90,1000,120,2,Review Title 363,This is a 2-star review for Headphones Premium 624. Not satisfied.,2025-10-17,True,28
364,1084,572,121,5,Review Title 364,This is a 5-star review for Desk Chair Desk Chair 558. Great product!,2024-04-15,True,34
365,993,343,1704,4,Review Title 365,This is a 4-star review for Headphones Headphones 441. Great product!,2024-02-26,True,12
366,898,263,874,5,Review Title 366,This is a 5-star review for Paint Set Basic 327. Great product!,2025-07-31,True,2
367,140,557,1573,3,Review Title 367,This is a 3-star review for Laptop Laptop 518. Could be better.,2025-04-01,True,37
368,912,453,700,4,Review Title 368,This is a 4-star review for Jacket Jacket 168. Great product!,2024-06-12,True,49
369,1289,1071,563,5,Review Title 369,This is a 5-star review for Baby Diaper Premium 706. Great product!,2024-11-17,True,47
370,1465,416,713,2,Review Title 370,This is a 2-star review for Blender Premium 480. Not satisfied.,2025-03-02,True,13
371,248,130,655,1,Review Title 371,This is a 1-star review for Desk Chair Desk Chair 913. Not satisfied.,2025-04-20,True,6
372,1287,1044,1511,2,Review Title 372,This is a 2-star review for Yoga Mat Standard 972. Not satisfied.,2025-04-25,True,29
373,1351,873,135,5,Review Title 373,This is a 5-star review for Jacket Premium 675. Great product!,2024-11-14,True,45
374,11,408,64,3,Review Title 374,This is a 3-star review for Book Max 139. Could be better.,2024-10-05,True,20
375,145,820,363,4,Review Title 375,This is a 4-star review for Jacket Jacket 170. Great product!,2025-09-12,True,34
