product_id,product_name,category_id,supplier_id,price,cost,weight_kg,dimensions_cm,description,sku,barcode,status,created_date,is_featured
168,Notebook Notebook 784,14,1,19.29,8.83,42.38,185x104x94,High-quality notebook notebook 784 perfect for everyday use.,SKU832734,541450360921,active,2025-04-25,False
169,Jacket Jacket 736,2,53,229.48,149.98,22.16,74x164x80,High-quality jacket jacket 736 perfect for everyday use.,SKU596296,826195302077,discontinued,2025-04-18,False
170,Dog Food Dog Food 137,12,66,36.51,24.57,28.32,82x42x37,High-quality dog food dog food 137 perfect for everyday use.,SKU346723,990225925502,active,2025-02-26,False
171,Book Book 871,5,15,17.57,6.34,16.88,168x115x69,High-quality book book 871 perfect for everyday use.,SKU733970,927804501000,active,2024-09-29,False
172,Jacket Deluxe 775,2,83,197.46,122.51,38.34,30x176x186,High-quality jacket deluxe 775 perfect for everyday use.,SKU742209,952521190968,active,2025-03-12,False
173,Tablet Tablet 102,1,40,714.3,336.87,33.89,78x133x133,High-quality tablet tablet 102 perfect for everyday use.,SKU945457,895336761472,active,2025-07-24,False
174,Jacket Jacket 514,2,3,148.88,96.25,5.01,30x16x51,High-quality jacket jacket 514 perfect for everyday use.,SKU195533,994044678121,active,2024-09-14,False
175,Cat Toy Ultra 353,12,52,17.95,6.24,30.6,140x113x6,High-quality cat toy ultra 353 perfect for everyday use.,SKU963812,366055907062,active,2024-05-08,False
176,Baby Diaper Pro 307,13,26,19.08,13.35,22.39,156x164x159,High-quality baby diaper pro 307 perfect for everyday use.,SKU151903,194833659176,active,2024-12-20,True
177,Laptop Standard 932,1,89,881.74,302.24,5.04,124x200x171,High-quality laptop standard 932 perfect for everyday use.,SKU681724,149026797786,active,2025-06-13,False
178,Paint Set Paint Set 259,15,88,66.83,45.17,48.89,18x189x134,High-quality paint set paint set 259 perfect for everyday use.,SKU370921,736078309319,active,2023-12-05,False
179,Dog Food Dog Food 436,12,81,54.69,36.56,10.38,117x92x62,High-quality dog food dog food 436 perfect for everyday use.,SKU454101,282665427845,active,2023-10-06,False
180,Sofa Sofa 792,26,96,1800.84,859.82,6.97,124x158x199,High-quality sofa sofa 792 perfect for everyday use.,SKU158969,352179257632,active,2024-06-06,False
181,Coffee Maker Coffee Maker 665,27,79,153.54,52.88,41.76,38x56x178,High-quality coffee maker coffee maker 665 perfect for everyday use.,SKU724659,936999426737,active,2024-02-04,False
182,Dumbbells Dumbbells 893,46,44,38.44,14.58,2.11,112x148x32,High-quality dumbbells dumbbells 893 perfect for everyday use.,SKU107312,976955275189,active,2024-12-09,False
183,Cat Toy Cat Toy 576,12,2,18.01,9.01,12.92,80x54x39,High-quality cat toy cat toy 576 perfect for everyday use.,SKU323647,537555544084,active,2025-03-22,False
184,Headphones Headphones 908,1,98,298.33,161.39,17.69,121x71x106,High-quality headphones headphones 908 perfect for everyday use.,SKU798751,123502747412,active,2024-08-26,False
185,Cat Toy Max 351,12,47,13.67,9.47,46.99,41x27x87,High-quality cat toy max 351 perfect for everyday use.,SKU157586,227714288015,active,2024-08-08,False
186,Smart Watch Standard 109,1,84,226.15,100.77,12.98,45x77x59,High-quality smart watch standard 109 perfect for everyday use.,SKU836956,863422094328,active,2025-06-05,False
187,Sneakers Premium 615,2,39,69.23,21.42,36.96,158x24x8,High-quality sneakers premium 615 perfect for everyday use.,SKU431761,352793836465,discontinued,2025-08-12,False
188,Yoga Mat Yoga Mat 836,4,71,45.06,28.07,34.94,108x187x67,High-quality yoga mat yoga mat 836 perfect for everyday use.,SKU342313,778328744231,out_of_stock,2024-10-26,False
189,Bed Frame Basic 117,26,36,692.11,451.38,21.09,44x130x134,High-quality bed frame basic 117 perfect for everyday use.,SKU960107,743422113418,discontinued,2024-07-21,False
190,Headphones Headphones 665,1,15,134.24,80.25,38.54,119x131x89,High-quality headphones headphones 665 perfect for everyday use.,SKU946389,246451858844,active,2025-02-01,False
191,Paint Set Paint Set 449,15,82,44.93,16.26,33.61,158x123x46,High-quality paint set paint set 449 perfect for everyday use.,SKU338113,524060812814,active,2025-09-09,False
192,Book Book 962,5,55,29.82,18.15,23.48,14x96x21,High-quality book book 962 perfect for everyday use.,SKU562991,126206797896,active,2024-06-14,False
193,Desk Chair Deluxe 924,26,69,179.07,100.45,37.66,128x175x190,High-quality desk chair deluxe 924 perfect for everyday use.,SKU164174,208304098807,out_of_stock,2024-05-18,False
194,Sneakers Sneakers 552,2,39,101.51,33.41,16.28,122x176x51,High-quality sneakers sneakers 552 perfect for everyday use.,SKU501942,276307593791,active,2024-03-01,False
195,Jacket Jacket 512,2,24,246.82,162.26,41.71,16x119x111,High-quality jacket jacket 512 perfect for everyday use.,SKU549430,247105514699,active,2025-09-18,False
196,Dumbbells Max 980,45,44,88.44,33.84,27.47,107x126x111,High-quality dumbbells max 980 perfect for everyday use.,SKU825225,491436289180,active,2024-01-19,False
197,Desk Chair Desk Chair 955,26,86,242.56,77.82,39.89,137x138x105,High-quality desk chair desk chair 955 perfect for everyday use.,SKU720045,356321172027,active,2025-04-01,True
198,Board Game Board Game 365,7,88,20.24,12.45,41.73,42x126x56,High-quality board game board game 365 perfect for everyday use.,SKU705773,917839598146,active,2025-07-05,False
199,Board Game Board Game 363,7,88,51.06,21.74,16.15,120x19x193,High-quality board game board game 363 perfect for everyday use.,SKU596699,754983335675,active,2024-06-11,False
200,Board Game Deluxe 970,7,4,23.08,13.43,39.08,71x42x51,High-quality board game deluxe 970 perfect for everyday use.,SKU600020,922067225330,active,2025-05-18,False
201,Jeans Ultra 279,2,14,115.5,41.45,3.84,123x99x171,High-quality jeans ultra 279 perfect for everyday use.,SKU613902,767549270711,active,2025-05-28,False
202,Headphones Premium 261,1,15,204.2,105.63,41.87,108x152x146,High-quality headphones premium 261 perfect for everyday use.,SKU343992,508160972484,active,2025-04-02,False
203,Coffee Maker Ultra 291,27,53,54.44,20.26,49.2,145x8x29,High-quality coffee maker ultra 291 perfect for everyday use.,SKU379069,843821268563,out_of_stock,2024-08-17,False
204,Tablet Tablet 125,1,98,721.01,346.25,10.88,25x107x54,High-quality tablet tablet 125 perfect for everyday use.,SKU567296,958508531413,active,2025-08-19,False
205,Cat Toy Cat Toy 398,12,53,13.75,5.27,9.26,76x101x152,High-quality cat toy cat toy 398 perfect for everyday use.,SKU334751,223921881961,active,2024-07-04,False
206,Jacket Jacket 347,2,29,235.7,71.21,1.72,106x198x88,High-quality jacket jacket 347 perfect for everyday use.,SKU372744,272060107513,out_of_stock,2024-10-05,False
207,Toothbrush Plus 855,9,90,10.26,3.6,37.93,51x143x27,High-quality toothbrush plus 855 perfect for everyday use.,SKU267840,730908394914,active,2025-05-31,False
208,Sneakers Sneakers 405,2,55,196.49,103.21,41.54,188x112x120,High-quality sneakers sneakers 405 perfect for everyday use.,SKU514326,463551293445,active,2025-04-06,False
209,T-Shirt T-Shirt 310,2,96,35.58,14.44,18.74,120x190x5,High-quality t-shirt t-shirt 310 perfect for everyday use.,SKU630228,700690528883,active,2024-07-10,False
210,Laptop Laptop 472,1,3,1327.48,847.72,27.33,175x188x31,High-quality laptop laptop 472 perfect for everyday use.,SKU692492,288310446200,active,2024-01-28,True
211,T-Shirt T-Shirt 895,2,31,43.88,18.42,14.05,143x151x13,High-quality t-shirt t-shirt 895 perfect for everyday use.,SKU713187,289945661213,active,2025-04-21,False
212,Jeans Pro 271,2,20,59.57,19.47,45.3,89x93x20,High-quality jeans pro 271 perfect for everyday use.,SKU219036,347945822341,active,2024-10-18,False
213,Baby Diaper Deluxe 694,13,72,27.61,14.41,39.19,164x54x198,High-quality baby diaper deluxe 694 perfect for everyday use.,SKU913448,311508255440,active,2025-04-15,False
214,Sneakers Sneakers 706,2,69,119.75,36.27,28.26,194x142x170,High-quality sneakers sneakers 706 perfect for everyday use.,SKU341687,237964867274,active,2024-12-27,False
215,Tablet Tablet 158,1,77,466.6,202.19,45.39,161x158x162,High-quality tablet tablet 158 perfect for everyday use.,SKU240401,164215683178,active,2025-05-31,False
216,Sofa Standard 570,26,21,963.49,432.3,0.84,51x157x73,High-quality sofa standard 570 perfect for everyday use.,SKU772050,718874322069,active,2025-03-04,False
217,Board Game Board Game 285,7,30,35.82,11.84,18.68,189x107x37,High-quality board game board game 285 perfect for everyday use.,SKU544126,620868162266,active,2024-11-06,False
218,Desk Chair Max 245,26,55,310.37,203.65,40.45,63x11x6,High-quality desk chair max 245 perfect for everyday use.,SKU698822,274346000411,active,2023-11-23,False
219,Bed Frame Bed Frame 240,26,91,362.29,136.37,17.76,63x89x95,High-quality bed frame bed frame 240 perfect for everyday use.,SKU110415,204444134490,active,2024-12-25,False
220,Paint Set Max 406,15,67,38.08,24.24,24.31,156x123x168,High-quality paint set max 406 perfect for everyday use.,SKU246441,612221786872,discontinued,2024-01-18,False
221,Yoga Mat Yoga Mat 257,46,31,78.39,39.25,12.79,177x87x184,High-quality yoga mat yoga mat 257 perfect for everyday use.,SKU665917,223657335113,active,2024-02-02,False
222,Laptop Laptop 594,1,82,1144.85,541.02,28.77,58x65x198,High-quality laptop laptop 594 perfect for everyday use.,SKU278421,746774450938,active,2024-03-06,False
223,Headphones Headphones 158,1,70,91.48,44.54,48.01,75x19x138,High-quality headphones headphones 158 perfect for everyday use.,SKU449745,652489731560,active,2024-09-26,False
224,Desk Chair Desk Chair 654,26,90,151.54,92.43,39.71,39x108x49,High-quality desk chair desk chair 654 perfect for everyday use.,SKU118863,661522547134,active,2024-12-30,False
225,Smart Watch Smart Watch 321,1,41,451.79,250.77,4.1,154x105x48,High-quality smart watch smart watch 321 perfect for everyday use.,SKU682430,289661563814,active,2025-03-25,False
226,Laptop Laptop 461,1,82,1310.54,741.08,37.87,81x119x49,High-quality laptop laptop 461 perfect for everyday use.,SKU679307,307924474196,active,2024-02-03,False
227,T-Shirt Ultra 911,2,12,20.69,13.84,28.71,157x7x8,High-quality t-shirt ultra 911 perfect for everyday use.,SKU734896,820275316931,active,2024-07-28,False
228,Baby Diaper Deluxe 508,13,44,15.01,10.02,2.73,153x97x115,High-quality baby diaper deluxe 508 perfect for everyday use.,SKU303639,173809492087,active,2024-05-28,False
229,Dog Food Plus 729,12,11,22.99,13.68,12.36,200x56x142,High-quality dog food plus 729 perfect for everyday use.,SKU749264,246791831301,active,2025-04-17,False
230,Blender Plus 491,27,54,133.74,77.29,46.6,41x123x129,High-quality blender plus 491 perfect for everyday use.,SKU791091,452347399724,out_of_stock,2024-08-15,False
231,Headphones Headphones 156,1,17,168.5,79.93,11.0,139x187x95,High-quality headphones headphones 156 perfect for everyday use.,SKU110824,727128470195,active,2024-10-30,False
232,T-Shirt Max 555,2,29,43.92,24.75,10.36,55x110x34,High-quality t-shirt max 555 perfect for everyday use.,SKU113034,782008870122,active,2025-01-06,False
233,Tablet Plus 832,1,37,259.49,114.07,37.47,122x50x123,High-quality tablet plus 832 perfect for everyday use.,SKU592692,672898650275,active,2024-09-23,False
234,Coffee Maker Coffee Maker 809,27,38,81.26,32.54,48.74,76x114x22,High-quality coffee maker coffee maker 809 perfect for everyday use.,SKU596376,208835248144,active,2024-04-23,False
235,Laptop Laptop 606,1,23,1233.81,648.8,9.22,48x78x148,High-quality laptop laptop 606 perfect for everyday use.,SKU329840,436919982251,active,2024-12-29,False
236,Tablet Premium 453,1,26,457.04,198.4,19.5,70x119x150,High-quality tablet premium 453 perfect for everyday use.,SKU897814,112873877716,active,2025-04-12,False
237,Book Book 487,5,72,26.84,9.52,14.12,124x49x55,High-quality book book 487 perfect for everyday use.,SKU640769,905022356589,active,2023-10-06,False
238,Dog Food Dog Food 103,12,44,43.82,17.13,15.72,194x73x49,High-quality dog food dog food 103 perfect for everyday use.,SKU195808,896247486681,active,2024-12-17,False
239,Paint Set Paint Set 133,15,69,56.99,22.12,33.63,17x83x130,High-quality paint set paint set 133 perfect for everyday use.,SKU987546,798565879679,active,2024-08-04,False
240,Book Book 635,5,7,15.24,5.87,18.82,143x197x120,High-quality book book 635 perfect for everyday use.,SKU984202,485929178762,active,2024-07-30,False
241,Coffee Maker Deluxe 873,27,9,85.08,44.36,14.92,182x27x137,High-quality coffee maker deluxe 873 perfect for everyday use.,SKU490874,670442422600,active,2024-01-14,False
242,Smartphone Smartphone 812,1,2,450.24,286.92,15.47,15x183x121,High-quality smartphone smartphone 812 perfect for everyday use.,SKU781377,523320993726,active,2025-09-08,False
243,Sneakers Sneakers 538,2,30,64.66,42.66,22.27,113x156x135,High-quality sneakers sneakers 538 perfect for everyday use.,SKU357579,126677218822,active,2024-08-19,False
244,Blender Deluxe 582,27,16,117.09,76.7,6.87,193x51x112,High-quality blender deluxe 582 perfect for everyday use.,SKU530243,806842679664,active,2024-12-15,False
245,Toothbrush Toothbrush 562,9,43,9.1,4.58,38.02,178x158x16,High-quality toothbrush toothbrush 562 perfect for everyday use.,SKU506019,926655483026,active,2025-03-02,False
246,Jeans Jeans 273,2,65,95.71,55.27,49.37,11x194x85,High-quality jeans jeans 273 perfect for everyday use.,SKU937623,804349970006,active,2024-11-02,False
247,Cat Toy Cat Toy 242,12,8,17.43,10.07,42.84,113x200x184,High-quality cat toy cat toy 242 perfect for everyday use.,SKU901995,697334385716,active,2024-08-13,False
248,Blender Blender 310,27,9,60.55,19.65,8.23,178x8x126,High-quality blender blender 310 perfect for everyday use.,SKU300967,993110555017,active,2024-02-12,False
249,Paint Set Paint Set 680,15,63,69.9,46.99,7.78,184x87x57,High-quality paint set paint set 680 perfect for everyday use.,SKU910145,356857438886,active,2024-06-11,True
250,Notebook Notebook 942,14,22,17.46,9.5,14.67,12x57x188,High-quality notebook notebook 942 perfect for everyday use.,SKU829238,690950384564,active,2023-10-26,False
251,Sneakers Sneakers 343,2,82,194.07,81.7,1.06,77x96x149,High-quality sneakers sneakers 343 perfect for everyday use.,SKU740151,563763674226,active,2024-06-25,True
252,Dumbbells Basic 939,45,48,67.7,25.45,30.4,46x74x64,High-quality dumbbells basic 939 perfect for everyday use.,SKU688682,666559713592,active,2024-12-18,False
253,Sneakers Sneakers 901,2,95,182.02,103.99,36.26,33x111x125,High-quality sneakers sneakers 901 perfect for everyday use.,SKU626382,520930762578,active,2023-12-19,False
254,Dog Food Dog Food 794,12,68,24.56,16.04,37.8,18x31x102,High-quality dog food dog food 794 perfect for everyday use.,SKU782089,378532555101,active,2024-02-12,False
255,Cat Toy Cat Toy 769,12,26,12.67,5.47,38.76,34x126x18,High-quality cat toy cat toy 769 perfect for everyday use.,SKU728177,271701310062,discontinued,2024-08-02,False
256,Smartphone Smartphone 308,1,5,327.98,180.93,44.92,21x121x45,High-quality smartphone smartphone 308 perfect for everyday use.,SKU521644,680465786273,active,2025-04-12,False
257,Coffee Maker Coffee Maker 888,27,68,94.4,39.62,47.33,174x9x122,High-quality coffee maker coffee maker 888 perfect for everyday use.,SKU254460,656268445191,active,2023-11-23,False
258,Board Game Board Game 578,7,54,45.25,15.18,21.21,156x180x33,High-quality board game board game 578 perfect for everyday use.,SKU854169,524747982925,active,2025-06-08,False
259,Sofa Sofa 115,26,3,1336.2,684.34,6.09,19x167x198,High-quality sofa sofa 115 perfect for everyday use.,SKU943542,563525026526,active,2025-03-13,False
260,Jacket Basic 922,2,24,181.13,100.0,16.77,138x179x129,High-quality jacket basic 922 perfect for everyday use.,SKU106154,293622378409,active,2025-09-17,False
261,Book Basic 320,5,12,18.16,5.58,7.89,62x122x98,High-quality book basic 320 perfect for everyday use.,SKU360722,297606956777,discontinued,2024-03-13,False
262,Shampoo Shampoo 935,6,79,23.76,7.69,38.08,5x38x198,High-quality shampoo shampoo 935 perfect for everyday use.,SKU407908,513357458193,active,2024-11-07,False
263,Paint Set Basic 327,15,65,63.41,29.8,35.03,117x99x76,High-quality paint set basic 327 perfect for everyday use.,SKU812685,399366463503,active,2024-04-24,False
264,Headphones Headphones 683,1,67,162.94,81.37,46.96,107x110x43,High-quality headphones headphones 683 perfect for everyday use.,SKU307183,241565258335,active,2025-02-04,False
265,Dumbbells Dumbbells 718,50,53,84.28,57.99,3.78,100x153x84,High-quality dumbbells dumbbells 718 perfect for everyday use.,SKU694487,636083200387,active,2023-11-16,False
266,Smart Watch Smart Watch 290,1,22,361.69,164.49,28.23,37x7x103,High-quality smart watch smart watch 290 perfect for everyday use.,SKU537206,179019474636,out_of_stock,2024-06-21,False
267,Shampoo Basic 486,6,77,18.37,9.85,7.8,193x159x192,High-quality shampoo basic 486 perfect for everyday use.,SKU674789,337288131323,active,2024-11-04,False
268,Notebook Notebook 509,14,64,13.34,6.48,9.45,116x8x82,High-quality notebook notebook 509 perfect for everyday use.,SKU227316,380233984829,active,2024-04-09,False
269,Desk Chair Desk Chair 932,26,78,174.11,75.03,9.56,200x158x26,High-quality desk chair desk chair 932 perfect for everyday use.,SKU262275,241695446999,active,2024-08-12,True
270,Laptop Pro 768,1,52,1485.22,860.47,30.89,196x22x83,High-quality laptop pro 768 perfect for everyday use.,SKU877195,828650063372,active,2025-02-08,False
271,Book Max 117,5,64,14.08,8.79,45.07,144x125x38,High-quality book max 117 perfect for everyday use.,SKU134783,772555099569,active,2024-03-24,False
